game_id,person_id,team_id,starter,seconds,points,fg2_made,fg2_attempted,fg3_made,fg3_attempted,ft_attempted,ft_made,offensive_reb,defensive_reb,assists,steals,blocks,turnovers,defensive_fouls,offensive_fouls
22400632,1629750,1610612740,false,1328.0000000000002,8,1,1,2,5,0,0,3,2,1,0,0,2,2,0
22400632,1631288,1610612740,false,158.99999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400632,1628464,1610612740,false,946,4,2,3,0,0,0,0,2,2,2,1,0,0,0,0
22400632,1628991,1610612763,true,1942.0000000000002,29,5,7,5,9,4,4,1,4,7,0,1,2,3,0
22400632,1628379,1610612763,true,1591.9,27,3,5,7,9,0,0,1,2,6,1,0,1,0,0
22400632,1642377,1610612763,true,1772.1000000000001,8,1,3,2,4,0,0,0,0,5,2,0,0,2,0
22400632,1630643,1610612763,false,185.4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
22400630,1628998,1610612766,true,286,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0
22400630,1630625,1610612757,false,951,2,0,1,0,3,2,2,0,1,1,0,1,1,2,0
22400630,1631109,1610612766,true,1859.6,15,6,12,0,0,4,3,2,7,3,1,3,0,5,0
22400630,1642270,1610612757,true,1057,4,2,3,0,1,0,0,4,9,4,1,4,2,1,0
22400630,203995,1610612766,true,1994.1,12,3,7,1,6,3,3,0,0,3,0,0,6,4,0
22400630,1630182,1610612766,true,2038,14,3,5,2,4,2,2,1,4,2,1,0,0,2,0
22400630,1631101,1610612757,false,1889,13,4,7,1,6,3,2,1,8,0,0,0,2,6,0
22400630,1629610,1610612766,false,994,6,0,1,2,4,0,0,2,2,0,0,0,1,2,0
22400630,203924,1610612757,true,2022,22,3,10,4,8,4,4,3,1,1,1,0,2,1,0
22400630,1631217,1610612766,false,1239.4,6,3,6,0,0,0,0,2,4,2,2,1,2,1,0
22400630,1631209,1610612766,false,936.9999999999999,4,1,4,0,0,2,2,1,0,0,0,0,1,2,1
22400630,1630166,1610612757,true,2018,18,2,3,1,3,14,11,0,5,4,4,0,5,1,1
22400630,1629006,1610612766,false,1848.4,16,2,5,1,3,12,9,5,5,3,3,0,2,5,0
22400630,1641733,1610612766,true,2054,17,4,8,2,10,3,3,0,5,5,0,2,3,3,0
22400630,1629014,1610612757,true,2200.0000000000005,27,4,6,4,10,9,7,1,4,2,2,0,1,1,0
22400630,1630703,1610612757,false,1365,2,1,2,0,1,2,0,1,0,4,1,0,2,2,0
22400630,1631133,1610612757,false,823,3,1,3,0,2,4,1,2,1,0,1,1,1,2,0
22400630,1641739,1610612757,true,2060.0000000000005,11,4,6,1,4,1,0,3,3,1,2,0,0,4,0
22400630,1642354,1610612766,false,1134.5,7,1,4,1,3,2,2,2,3,1,2,0,1,3,0
22400983,1630557,1610612764,false,1402.8999999999999,1,0,2,0,1,1,1,2,2,2,2,0,1,0,0
22400983,1629611,1610612746,false,1116.2,0,0,2,0,1,0,0,0,4,5,1,0,0,3,0
22400983,1641738,1610612746,false,187.99999999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22400983,1630539,1610612746,false,187.99999999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22400983,1642267,1610612764,true,1836.1,12,2,5,2,8,2,2,1,5,5,2,0,2,2,0
22400983,1631098,1610612764,false,101,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0
22400983,1641774,1610612764,false,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22400983,1642353,1610612746,false,187.99999999999997,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
22400983,1626181,1610612746,true,1938.8,22,7,8,2,10,2,2,1,2,3,3,0,4,2,0
22400983,1629599,1610612746,false,1703.0000000000002,10,2,4,2,5,0,0,0,2,1,0,0,1,0,0
22400983,1642273,1610612764,false,1453.9000000000003,5,1,2,1,5,0,0,0,0,1,3,0,3,4,1
22400983,1630264,1610612764,false,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400983,1630551,1610612764,false,876.9999999999999,1,0,1,0,3,2,1,0,3,0,1,0,0,1,0
22400983,1629645,1610612746,false,745,0,0,3,0,0,0,0,0,1,1,1,0,1,1,0
22400983,1628398,1610612764,true,1649.1,7,2,9,1,3,0,0,1,6,3,0,1,2,1,0
22400983,1641731,1610612764,true,2011.1,15,4,6,1,7,6,4,2,3,1,3,0,3,3,0
22400983,201587,1610612746,false,732.9999999999999,3,0,0,1,3,0,0,0,0,1,1,0,0,1,0
22400983,1642259,1610612764,true,1698.1,14,4,7,2,7,0,0,3,7,2,1,0,1,3,0
22400983,1629673,1610612764,true,2067.8999999999996,24,2,7,4,12,8,8,1,1,9,2,0,1,3,0
22400983,1628964,1610612746,false,928.1999999999999,13,1,3,3,3,2,2,2,4,1,0,5,2,3,1
22400983,202685,1610612764,false,1075.8999999999999,12,5,7,0,0,2,2,3,7,1,0,0,2,3,0
22400983,201935,1610612746,true,1942,17,2,4,1,5,10,10,1,11,13,1,1,6,3,0
22400983,1627826,1610612746,true,1758.8,11,5,10,0,0,2,1,3,6,2,0,0,1,2,0
22400983,1627884,1610612746,true,1524,19,4,5,3,5,2,2,2,6,0,2,1,0,2,0
22400983,202695,1610612746,true,1422,15,6,11,1,5,0,0,0,7,1,1,0,3,0,0
22400629,2544,1610612747,true,1830.9999999999998,20,9,18,0,2,2,2,3,11,6,0,0,2,0,0
22400629,1627827,1610612747,false,1221.3000000000002,0,0,0,0,2,0,0,2,2,0,2,0,0,2,0
22400629,201950,1610612738,true,1512,3,0,3,1,3,0,0,0,3,1,1,0,2,2,0
22400629,1630573,1610612738,false,803,6,0,0,2,4,0,0,0,2,0,0,0,0,1,0
22400629,1630531,1610612738,false,533,10,2,3,2,2,0,0,0,2,1,0,0,0,0,0
22400629,1629674,1610612738,false,533,6,2,3,0,0,2,2,1,0,3,2,1,0,0,0
22400629,1627759,1610612738,true,1978.9999999999998,17,4,10,3,9,3,0,2,6,3,1,0,0,2,0
22400629,1642261,1610612747,false,816,13,2,3,3,4,0,0,0,4,0,0,0,0,2,0
22400629,1631108,1610612747,true,1740,6,0,0,2,6,0,0,0,4,2,0,0,2,1,0
22400629,1629003,1610612747,false,206,2,0,0,0,0,2,2,0,0,3,0,0,1,0,0
22400629,1629629,1610612747,false,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400629,1628401,1610612738,true,1166,3,0,2,1,3,0,0,3,0,3,0,1,1,1,0
22400629,204001,1610612738,true,1646,22,7,11,2,5,2,2,1,6,2,0,1,1,2,0
22400629,203076,1610612747,true,1832,24,9,17,0,1,6,6,2,6,3,1,3,1,1,0
22400629,1631248,1610612738,false,387.99999999999994,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
22400629,1641775,1610612738,false,451.99999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22400629,1629060,1610612747,true,1665.9999999999998,10,1,4,2,5,2,2,2,5,2,1,0,0,1,0
22400629,1628369,1610612738,true,1785.9999999999995,16,3,6,2,6,7,4,0,6,5,1,1,2,0,1
22400629,1642355,1610612747,false,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22400629,1631132,1610612747,false,226,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
22400629,1630202,1610612738,false,1451.0000000000002,7,1,7,1,5,2,2,0,2,2,0,1,0,0,0
22400629,1629637,1610612747,false,869.0000000000001,5,2,4,0,0,2,1,1,7,1,0,0,0,0,0
22400629,1630559,1610612747,true,1991.6999999999998,23,3,5,4,8,6,5,0,3,6,0,0,0,1,0
22400629,201143,1610612738,false,1437.9999999999998,2,1,2,0,3,0,0,0,4,2,0,1,1,2,0
22400629,1628436,1610612738,false,698,4,1,3,0,0,2,2,4,0,0,0,0,0,3,0
22400629,1629216,1610612747,false,1553.9999999999998,12,0,1,4,7,0,0,0,1,4,0,0,0,5,0
22400628,1628366,1610612741,true,1384.9999999999998,9,0,1,3,9,0,0,1,2,4,1,0,3,2,1
22400628,1629659,1610612741,false,637,2,0,3,0,0,2,2,1,0,1,1,0,0,0,0
22400628,1626172,1610612744,false,1114,4,2,7,0,0,0,0,4,7,5,0,0,0,2,0
22400628,203952,1610612744,true,1721.9999999999998,17,3,7,1,4,8,8,1,6,1,0,0,1,0,0
22400628,1630245,1610612741,false,1356.8,13,2,2,2,4,4,3,0,2,2,0,0,0,2,0
22400628,203471,1610612744,false,1220.9,11,3,7,1,4,2,2,0,2,7,0,0,1,3,1
22400628,201939,1610612744,true,1844.1,21,3,7,5,12,0,0,1,3,7,0,0,3,0,0
22400628,1641764,1610612744,false,1270,10,2,2,2,4,0,0,1,3,2,1,0,1,2,0
22400628,1627741,1610612744,true,1154,3,1,2,0,5,1,1,0,2,2,1,1,1,3,0
22400628,1630172,1610612741,true,1624.9999999999995,7,2,7,1,4,0,0,0,3,1,0,0,1,0,0
22400628,1641824,1610612741,false,661,3,1,5,0,1,1,1,2,2,0,0,0,1,2,0
22400628,1627780,1610612744,true,653,3,0,1,1,2,0,0,0,2,0,0,1,1,1,0
22400628,1630311,1610612744,false,183.00000000000003,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
22400628,1642366,1610612744,false,1182,20,2,2,5,10,1,1,1,4,3,0,0,1,3,1
22400628,1631218,1610612744,true,581,4,1,1,0,0,2,2,1,2,3,0,0,0,1,0
22400628,203897,1610612741,true,1965,24,3,7,3,6,12,9,0,3,4,0,0,0,0,0
22400628,1630541,1610612744,false,1515,16,2,3,4,7,0,0,1,2,4,0,4,0,2,0
22400628,1631207,1610612741,false,682,2,1,2,0,1,0,0,0,0,2,0,0,0,1,0
22400628,202696,1610612741,true,1817,9,3,7,1,2,0,0,1,5,4,4,0,3,3,0
22400628,1630581,1610612741,true,2011.1999999999998,16,4,8,2,4,3,2,2,9,3,1,1,3,3,0
22400628,1630611,1610612744,false,1609,19,2,4,5,6,0,0,4,3,2,1,0,1,2,0
22400628,1630322,1610612744,false,337,3,0,0,1,3,0,0,0,1,1,0,0,0,0,0
22400628,1641763,1610612741,false,848,3,1,2,0,0,1,1,0,2,0,0,0,0,1,0
22400628,1630188,1610612741,false,1060,9,1,2,1,3,4,4,3,3,1,0,1,0,0,0
22400628,1628975,1610612741,false,337,9,0,1,3,6,0,0,0,1,0,0,0,0,1,0
22400626,1631128,1610612743,true,1525.4999999999995,21,6,9,2,5,4,3,2,0,1,2,1,0,4,0
22400626,1629008,1610612743,true,2025.2999999999995,20,5,8,2,8,4,4,4,4,0,1,1,1,0,0
22400626,1631124,1610612743,false,1156,9,1,3,2,6,1,1,0,0,2,1,0,1,1,0
22400626,201566,1610612743,true,1888.9999999999995,18,5,6,2,4,6,2,1,4,3,1,0,3,0,1
22400626,1631212,1610612743,false,1507.1999999999998,6,1,4,1,2,4,1,2,4,1,1,4,0,1,0
22400626,1628370,1610612758,true,1850.9999999999995,15,5,9,0,4,7,5,0,2,7,1,0,2,5,0
22400626,1631099,1610612758,true,1792.3999999999999,11,1,5,3,5,0,0,5,4,2,1,1,2,2,0
22400626,1628989,1610612758,false,377,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
22400626,203932,1610612743,false,1013.0000000000001,3,0,5,1,3,0,0,1,1,1,0,0,1,1,0
22400626,1626168,1610612758,false,1295,12,1,2,3,7,2,1,1,8,1,1,0,1,0,0
22400626,1642269,1610612758,false,151,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
22400626,1628368,1610612758,true,2408.9999999999995,17,4,14,3,10,0,0,1,4,6,1,1,2,2,0
22400626,1631165,1610612758,false,1270.1,6,3,3,0,1,0,0,2,1,5,1,0,0,2,0
22400626,1627734,1610612758,true,2356.9999999999995,23,9,17,1,4,2,2,6,13,8,0,0,4,4,0
22400626,1627750,1610612743,true,2383.9999999999995,18,7,12,1,6,2,1,1,5,5,3,0,2,0,0
22400626,201942,1610612758,true,2210.6,24,9,14,0,2,8,6,2,4,1,0,1,1,1,0
22400626,203926,1610612758,false,661.9000000000001,15,0,1,5,6,0,0,0,0,0,0,0,1,2,0
22400626,203999,1610612743,true,2237.9999999999995,35,10,16,2,3,10,9,3,19,17,1,2,1,5,0
22400626,201599,1610612743,false,637,2,1,1,0,0,0,0,1,4,0,0,0,1,1,0
22400625,1642382,1610612760,false,208.9,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0
22400625,1629655,1610612742,true,1381.4,12,5,6,0,0,2,2,2,3,2,1,1,3,3,2
22400625,1629652,1610612760,true,1362,6,0,0,2,5,0,0,1,3,1,0,0,0,3,0
22400625,1641765,1610612742,false,1266,14,3,4,1,2,9,5,2,1,0,1,0,1,0,0
22400625,1641794,1610612760,false,743,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0
22400625,203915,1610612742,true,2082.000000000001,28,8,8,3,6,3,3,0,1,3,0,0,3,2,1
22400625,1627936,1610612760,false,1284.9000000000003,8,1,1,2,4,1,0,1,2,5,2,1,1,2,0
22400625,1641717,1610612760,true,1576.1000000000001,7,2,7,1,3,0,0,3,4,1,2,0,2,4,0
22400625,1628467,1610612742,false,1169.6000000000001,3,0,0,1,3,0,0,1,2,4,0,0,1,1,1
22400625,1628983,1610612760,true,2387.0000000000005,31,11,22,1,3,6,6,1,0,7,0,0,3,3,1
22400625,1629023,1610612742,true,2434.7000000000003,22,4,11,2,5,10,8,2,17,3,3,2,5,5,0
22400625,1629026,1610612760,false,1217.0000000000002,6,1,1,1,3,2,1,0,4,0,1,0,0,3,0
22400625,1629656,1610612742,false,1629.9000000000003,9,0,1,2,4,4,3,0,1,3,0,0,3,1,1
22400625,1630556,1610612742,true,1358.6,7,1,2,1,1,2,2,1,3,2,1,0,0,2,0
22400625,1630598,1610612760,false,1661,9,4,5,0,6,2,1,1,2,1,0,0,1,1,0
22400625,1631114,1610612760,true,2400.0000000000005,33,7,11,4,8,10,7,1,3,7,4,1,3,3,0
22400625,202693,1610612742,false,242.99999999999997,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0
22400625,1631119,1610612760,true,1560.1000000000001,12,1,4,3,4,1,1,0,6,2,0,1,2,1,1
22400625,1630314,1610612742,false,486.09999999999997,2,0,2,0,0,2,2,0,3,3,0,0,2,2,0
22400625,202681,1610612742,true,2348.7000000000003,24,4,9,4,8,4,4,0,3,4,2,0,2,3,1
22400622,1630243,1610612753,false,369,1,0,1,0,1,2,1,1,1,1,1,0,1,0,0
22400622,1631094,1610612753,true,1985.7000000000003,8,1,10,0,4,8,6,1,8,6,0,2,5,1,0
22400622,1641724,1610612753,false,1015.9999999999999,10,0,2,3,4,2,1,2,1,0,0,0,1,1,0
22400622,1631101,1610612757,false,1465,7,2,7,1,4,0,0,0,4,0,1,0,4,1,0
22400622,1631133,1610612757,false,1161,2,1,1,0,1,2,0,1,3,1,6,1,1,5,0
22400622,1630532,1610612753,true,1459,20,9,16,0,3,3,2,0,4,0,0,1,4,4,0
22400622,1631216,1610612753,false,693.9999999999999,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
22400622,1630703,1610612757,false,833,4,2,3,0,1,0,0,0,0,2,1,0,1,6,0
22400622,203924,1610612757,true,2027.0000000000002,12,2,5,2,6,2,2,0,4,4,1,3,1,1,0
22400622,1630625,1610612757,false,792,10,2,5,2,4,0,0,0,0,3,1,2,1,0,0
22400622,1630166,1610612757,true,1532,13,5,7,0,4,6,3,0,5,5,0,0,0,3,0
22400622,203484,1610612753,true,2032.0000000000002,7,2,3,0,2,4,3,2,0,0,2,0,1,1,1
22400622,1641739,1610612757,true,2052,16,5,8,1,1,4,3,1,5,3,2,2,1,2,0
22400622,1631200,1610612757,false,715.9999999999999,6,2,2,0,1,3,2,1,2,0,1,0,0,0,0
22400622,202709,1610612753,false,786.9999999999999,2,1,2,0,0,0,0,1,1,0,2,0,1,2,0
22400622,1629057,1610612757,true,1413,8,4,6,0,0,0,0,4,8,0,1,4,0,2,0
22400622,1641710,1610612753,true,1866,12,4,10,1,1,2,1,0,3,5,1,0,1,2,0
22400622,1641783,1610612753,false,1743,16,3,3,2,5,4,4,2,3,2,1,0,1,1,0
22400622,1628976,1610612753,true,1378.3,3,0,3,0,1,4,3,1,5,2,1,2,3,1,3
22400622,1641871,1610612757,false,118,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22400622,1629014,1610612757,true,1922.0000000000002,21,5,9,3,6,2,2,1,2,3,0,0,3,0,0
22400622,1628371,1610612753,false,1055,0,0,1,0,2,2,0,3,4,1,1,1,1,1,0
22400622,1641712,1610612757,false,118,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22400622,1631121,1610612757,false,118,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22400622,1631303,1610612757,false,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400621,1631097,1610612754,true,1471,24,9,9,2,5,0,0,2,1,0,2,1,2,1,0
22400621,1630577,1610612759,false,1019.0000000000001,7,1,2,1,2,2,2,2,4,1,0,0,2,2,0
22400621,1629640,1610612759,false,1225,9,3,5,1,3,0,0,1,2,1,0,1,1,2,0
22400621,1631110,1610612759,false,1064.9999999999998,13,5,8,1,1,0,0,3,6,3,0,0,1,0,0
22400621,1629614,1610612754,true,1591,8,3,5,0,3,2,2,2,2,8,3,0,1,1,0
22400621,1642484,1610612754,false,115.00000000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22400621,1626167,1610612754,true,1551,14,3,8,2,9,3,2,0,3,0,1,0,0,2,0
22400621,1641705,1610612759,true,1945.9999999999998,30,9,10,4,11,0,0,1,10,6,1,5,4,0,0
22400621,1642264,1610612759,true,1434,9,2,6,1,3,2,2,0,0,3,0,0,5,1,0
22400621,1630169,1610612754,true,1829,13,2,4,3,7,0,0,0,2,7,0,0,0,0,0
22400621,1627783,1610612754,true,1689.9999999999998,18,5,8,2,2,4,2,1,3,6,0,1,2,1,0
22400621,1630174,1610612754,false,1138,3,1,3,0,2,1,1,0,3,1,0,0,2,1,0
22400621,1630170,1610612759,true,1847,25,4,7,5,6,2,2,0,3,4,2,2,2,2,0
22400621,203084,1610612759,true,1561,20,7,8,2,2,0,0,4,3,3,2,0,0,2,0
22400621,1630200,1610612759,false,1077,11,4,5,1,1,0,0,1,3,8,1,1,2,2,0
22400621,1628380,1610612759,false,271,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
22400621,101108,1610612759,true,1465.9999999999998,3,0,0,1,5,0,0,1,7,7,1,0,1,1,0
22400621,1631103,1610612759,false,271,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22400621,1631104,1610612759,false,271,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
22400621,1630167,1610612754,false,1140,13,1,2,3,5,2,2,0,3,2,0,0,0,0,0
22400621,1641767,1610612754,false,1116.0000000000002,2,1,2,0,4,0,0,0,2,0,1,0,0,1,0
22400621,1628418,1610612754,false,817,9,3,3,1,2,0,0,3,0,0,0,0,0,0,0
22400621,1630572,1610612759,false,675.9999999999999,6,3,5,0,1,0,0,2,3,3,1,1,0,1,0
22400621,1641716,1610612754,false,717.9999999999999,2,1,2,0,3,0,0,0,0,3,1,0,2,1,0
22400621,1631321,1610612759,false,271,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0
22400621,204456,1610612754,false,953.0000000000001,4,2,8,0,1,0,0,0,1,4,2,0,1,0,0
22400621,1642277,1610612754,false,271,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
22400620,1631248,1610612738,false,342,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
22400620,1641738,1610612746,false,2265.7999999999997,4,2,4,0,3,0,0,4,7,2,1,2,3,3,0
22400620,1629674,1610612738,false,1358.7000000000003,11,5,7,0,0,2,1,2,2,1,0,0,1,1,1
22400620,1629645,1610612746,true,2308.9999999999995,26,10,15,2,6,0,0,0,7,7,3,0,3,3,0
22400620,1629599,1610612746,true,2665.9999999999995,24,8,13,1,2,5,5,0,3,2,1,0,2,2,1
22400620,1630531,1610612738,false,1216.1999999999998,8,0,0,2,6,2,2,0,2,0,4,0,1,3,0
22400620,1628401,1610612738,true,2544.9999999999995,20,3,5,4,12,2,2,2,4,4,1,0,3,1,0
22400620,1642353,1610612746,false,349,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
22400620,1641775,1610612738,false,562,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0
22400620,1630538,1610612746,false,1008.1999999999999,8,1,2,2,5,0,0,0,2,2,1,0,4,3,1
22400620,1629611,1610612746,true,2698.9999999999995,11,4,8,0,3,4,3,1,4,7,1,1,4,1,1
22400620,1628436,1610612738,true,1805.6,2,0,2,0,0,2,2,1,1,1,1,1,1,2,0
22400620,1630573,1610612738,true,1511.7,15,0,0,5,7,0,0,0,4,0,1,0,0,0,0
22400620,1628369,1610612738,true,2564.9999999999995,24,5,9,4,13,3,2,0,7,8,1,2,5,1,0
22400620,1641757,1610612746,false,969,6,3,4,0,1,0,0,0,1,0,1,2,1,0,0
22400620,1630202,1610612738,false,1660.8000000000002,9,3,4,1,7,0,0,2,2,3,0,0,3,0,0
22400620,1627884,1610612746,true,2612.9999999999995,29,8,13,4,7,2,1,3,4,3,3,1,3,5,0
22400620,1627759,1610612738,true,2317.9999999999995,25,6,13,2,2,9,7,0,2,6,3,1,5,3,1
22400620,1628964,1610612746,true,1006,5,2,3,0,0,2,1,1,2,0,0,0,1,4,0
22400619,1630611,1610612744,false,1352.4,16,2,4,4,5,0,0,1,4,2,0,0,1,1,0
22400619,1627741,1610612744,true,1516.1000000000004,17,1,3,5,9,0,0,1,2,1,3,0,1,2,0
22400619,1628370,1610612758,true,2260.0000000000005,20,5,8,2,7,4,4,1,3,9,3,1,3,2,0
22400619,1631165,1610612758,false,1281.4,8,2,2,1,2,1,1,0,0,2,2,1,0,1,0
22400619,1631099,1610612758,true,2043.0000000000002,13,5,6,1,5,1,0,1,2,1,1,2,0,0,0
22400619,1628368,1610612758,true,2183.0000000000005,14,2,8,0,3,10,10,0,5,5,1,0,0,3,0
22400619,1627780,1610612744,true,760,8,2,3,1,3,1,1,1,5,1,0,0,4,1,2
22400619,201939,1610612744,true,2020.0000000000002,14,5,7,1,4,1,1,1,2,12,0,0,3,1,0
22400619,1627734,1610612758,true,2317.0000000000005,26,6,8,2,4,8,8,3,15,3,0,0,3,2,0
22400619,201942,1610612758,true,2345.6000000000004,32,9,15,3,6,6,5,0,5,2,2,2,1,3,0
22400619,1628989,1610612758,false,348,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22400619,1642269,1610612758,false,210,3,0,2,1,1,0,0,0,0,0,0,0,1,0,0
22400619,203458,1610612758,false,386,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
22400619,1626168,1610612758,false,1006,7,1,1,1,1,2,2,0,2,1,0,1,0,1,0
22400619,203471,1610612744,false,1247.8999999999999,7,2,5,1,3,0,0,0,3,5,0,0,5,2,1
22400619,203952,1610612744,true,2249.0000000000005,25,3,9,5,11,5,4,3,3,3,1,0,3,2,0
22400619,1642366,1610612744,false,877.9999999999999,5,1,1,1,4,0,0,1,5,1,0,1,1,4,1
22400619,1630541,1610612744,false,1535.0000000000002,11,1,3,3,7,0,0,1,1,2,0,0,0,3,0
22400619,1630322,1610612744,false,840,3,0,0,1,2,0,0,0,0,2,0,1,1,1,0
22400619,1626172,1610612744,true,553,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0
22400619,1631218,1610612744,false,1428.5999999999997,11,4,6,0,0,6,3,3,5,2,1,0,0,4,0
22400618,1630598,1610612760,true,1354,10,2,3,2,4,0,0,1,3,1,1,0,1,2,0
22400618,1629652,1610612760,true,1925.5,5,1,1,1,4,0,0,3,2,4,0,0,0,5,0
22400618,1641718,1610612762,true,1941,15,1,6,2,5,8,7,0,5,10,1,0,2,1,0
22400618,1641717,1610612760,false,2173,13,5,6,1,2,0,0,1,3,1,3,0,1,5,0
22400618,1631114,1610612760,true,2163,25,8,15,1,3,7,6,1,2,2,2,0,2,1,1
22400618,1631117,1610612762,true,1846,17,8,10,0,0,4,1,9,6,1,0,2,1,0,0
22400618,1631172,1610612760,false,543,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22400618,1642382,1610612760,false,679,6,0,0,2,4,0,0,0,2,0,0,1,0,1,0
22400618,1642271,1610612762,false,778,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0
22400618,1631119,1610612760,true,1172,3,0,2,1,5,0,0,0,2,1,2,1,0,0,0
22400618,1629012,1610612762,true,1911,18,5,9,2,6,4,2,2,2,9,0,0,8,3,0
22400618,1628983,1610612760,true,2244,54,14,25,3,10,18,17,3,5,5,3,2,3,2,1
22400618,1629234,1610612762,false,1030,6,1,2,0,0,6,4,1,2,1,0,2,1,1,1
22400618,1628381,1610612762,true,1577,22,7,10,2,3,2,2,3,9,1,0,1,6,1,3
22400618,1628374,1610612762,true,1801,17,4,7,3,10,0,0,3,3,0,0,1,2,2,0
22400618,1627936,1610612760,false,1224.5,7,2,3,1,4,0,0,1,2,5,4,0,1,3,0
22400618,1641989,1610612762,false,1108,5,1,1,1,4,0,0,2,0,1,1,0,0,2,0
22400618,1642268,1610612762,false,1399,8,1,6,2,4,0,0,1,0,2,1,0,6,2,0
22400618,1629026,1610612760,false,790.7,0,0,1,0,2,0,0,3,4,1,0,0,2,1,0
22400618,1641745,1610612760,false,111.30000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400618,1629004,1610612762,false,989,6,0,1,2,5,0,0,0,1,0,0,0,1,3,0
22400616,1630583,1610612763,false,1115,2,1,4,0,3,0,0,1,4,1,1,1,2,1,0
22400616,1630217,1610612763,true,2018.6000000000001,24,6,8,4,7,0,0,0,2,8,0,1,0,3,0
22400616,1631209,1610612766,false,387.90000000000003,6,2,2,0,2,2,2,0,1,1,0,0,1,0,0
22400616,1630163,1610612766,true,2046.1000000000001,22,5,14,2,6,6,6,3,5,6,0,0,2,2,2
22400616,203995,1610612766,false,1085.6000000000001,0,0,1,0,2,0,0,0,2,2,1,0,0,1,0
22400616,1629006,1610612766,false,798,6,0,1,2,2,0,0,0,0,0,3,1,0,1,0
22400616,1630643,1610612763,false,408.3,13,2,2,3,6,0,0,0,2,0,0,0,0,1,0
22400616,1641744,1610612763,true,1130,7,3,6,0,1,2,1,2,4,1,0,1,2,3,1
22400616,1641733,1610612766,true,1849.4,9,3,5,1,5,0,0,1,0,5,1,0,2,0,0
22400616,1641713,1610612763,false,614.4000000000001,3,0,1,1,1,0,0,0,2,0,0,0,3,0,0
22400616,1631217,1610612766,false,921.3000000000001,3,1,2,0,0,1,1,2,0,0,0,2,1,2,0
22400616,1631109,1610612766,true,1952.7,38,14,18,0,0,13,10,4,5,5,1,0,1,2,1
22400616,1628998,1610612766,false,1403.4000000000003,5,1,4,0,1,4,3,1,3,1,0,1,2,2,0
22400616,1630590,1610612763,false,943.7000000000002,0,0,4,0,1,0,0,1,2,4,2,0,1,4,0
22400616,1630182,1610612766,true,1452.6,8,1,2,2,3,0,0,0,0,1,2,0,1,2,1
22400616,1628970,1610612766,true,2035.7,17,3,6,2,8,6,5,0,5,6,1,0,4,2,0
22400616,203552,1610612766,false,379,6,0,0,2,2,0,0,0,0,0,0,0,2,1,0
22400616,1629610,1610612766,false,58.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22400616,1628379,1610612763,false,1577.0000000000002,23,1,1,7,11,0,0,3,1,3,2,0,1,0,1
22400616,1629630,1610612763,true,1910.3,16,3,4,2,5,4,4,0,4,13,3,1,5,2,0
22400616,1628991,1610612763,true,1804.3000000000002,22,8,13,1,5,3,3,2,4,1,0,1,0,4,0
22400616,1629634,1610612763,false,1290.4,9,3,5,0,0,3,3,1,2,3,1,1,1,5,0
